steamID/appID,steamid,appid,playtime_forever,achievements
76561197985590077/200960,11,200960,0,
76561197985590077/200980,11,200980,0,
76561197985590077/200990,11,200990,0,
76561197985590077/201000,11,201000,0,
76561197985590077/201010,11,201010,0,
76561197985590077/41070,11,41070,0,
76561197985590077/200900,11,200900,4,
76561197985590077/202200,11,202200,64,
76561197985590077/203730,11,203730,685,
76561197985590077/239430,11,239430,0,
76561197985590077/41900,11,41900,0,
76561197985590077/67370,11,67370,0,
76561197985590077/65300,11,65300,0,
76561197985590077/7730,11,7730,0,
76561197985590077/64000,11,64000,0,
76561197985590077/22380,11,22380,158,
76561197985590077/207170,11,207170,22,
76561197985590077/98400,11,98400,7,
76561197985590077/108200,11,108200,1,
76561197985590077/207420,11,207420,48,
76561197985590077/29180,11,29180,0,
76561197985590077/209690,11,209690,0,
76561197985590077/207490,11,207490,74,
76561197985590077/15560,11,15560,12,
76561197985590077/207430,11,207430,0,
76561197985590077/207690,11,207690,0,
76561197985590077/207610,11,207610,1424,
76561197985590077/50300,11,50300,0,
76561197985590077/7670,11,7670,0,
76561197985590077/409710,11,409710,0,
76561197985590077/211360,11,211360,144,
76561197985590077/7770,11,7770,0,
76561197985590077/7650,11,7650,0,
76561197985590077/108800,11,108800,0,
76561197985590077/42170,11,42170,0,
76561197985590077/3830,11,3830,157,
76561197985590077/48000,11,48000,184,
76561197985590077/57300,11,57300,107,
76561197985590077/204060,11,204060,205,
76561197985590077/107100,11,107100,539,
76561197985590077/207080,11,207080,25,
76561197985590077/26800,11,26800,50,
76561197985590077/40800,11,40800,247,
76561197985590077/209830,11,209830,0,
76561197985590077/12750,11,12750,0,
76561197985590077/205910,11,205910,0,
76561197985590077/200010,11,200010,0,
76561197985590077/214830,11,214830,75,
76561197985590077/208140,11,208140,648,
76561197985590077/214340,11,214340,0,
76561197985590077/215450,11,215450,0,
76561197985590077/201790,11,201790,44,
76561197985590077/212050,11,212050,390,
76561197985590077/98800,11,98800,0,
76561197985590077/204220,11,204220,0,
76561197985590077/214360,11,214360,5,
76561197985590077/234740,11,234740,0,
76561197985590077/208580,11,208580,38,
76561197985590077/214790,11,214790,30,
76561197985590077/215670,11,215670,0,
76561197985590077/72000,11,72000,60,
76561197985590077/211260,11,211260,67,
76561197985590077/204300,11,204300,273,
76561197985590077/209540,11,209540,0,
76561197985590077/212680,11,212680,933,
76561197985590077/206440,11,206440,238,
76561197985590077/7830,11,7830,0,
76561197985590077/204360,11,204360,0,
76561197985590077/221260,11,221260,0,
76561197985590077/219150,11,219150,91,
76561197985590077/205100,11,205100,56,
76561197985590077/200510,11,200510,3424,
76561197985590077/204630,11,204630,1090,
76561197985590077/214560,11,214560,930,
76561197985590077/219640,11,219640,74,
76561197985590077/223220,11,223220,12,
76561197985590077/211400,11,211400,0,
76561197985590077/4920,11,4920,20,
76561197985590077/218740,11,218740,0,
76561197985590077/221020,11,221020,17948,
76561197985590077/219740,11,219740,0,
76561197985590077/322330,11,322330,150,
76561197985590077/220780,11,220780,22,
76561197985590077/61600,11,61600,0,
76561197985590077/221640,11,221640,6,
76561197985590077/203140,11,203140,0,
76561197985590077/205930,11,205930,0,
76561197985590077/222980,11,222980,12,
76561197985590077/2280,11,2280,0,
76561197985590077/2290,11,2290,0,
76561197985590077/2300,11,2300,0,
76561197985590077/9160,11,9160,0,
76561197985590077/215160,11,215160,0,
76561197985590077/221830,11,221830,0,
76561197985590077/227000,11,227000,0,
76561197985590077/113020,11,113020,0,
76561197985590077/227580,11,227580,1642,
76561197985590077/225140,11,225140,0,
76561197985590077/225160,11,225160,791,
76561197985590077/65800,11,65800,0,
76561197985590077/205070,11,205070,123,
76561197985590077/218060,11,218060,1318,
76561197985590077/50620,11,50620,26,
76561197985590077/50650,11,50650,0,
76561197985590077/388410,11,388410,0,
76561197985590077/462780,11,462780,0,
76561197985590077/221810,11,221810,40,
76561197985590077/215710,11,215710,0,
76561197985590077/209270,11,209270,12,
76561197985590077/18500,11,18500,492,
76561197985590077/219890,11,219890,14,
76561197985590077/57690,11,57690,0,
76561197985590077/231200,11,231200,0,
76561197985590077/286100,11,286100,79,
76561197985590077/230980,11,230980,0,
76561197985590077/204240,11,204240,18,
76561197985590077/224820,11,224820,0,
76561197985590077/33900,11,33900,0,
76561197985590077/33930,11,33930,0,
76561197985590077/65700,11,65700,0,
76561197985590077/65720,11,65720,0,
76561197985590077/219540,11,219540,0,
76561197985590077/225260,11,225260,41,
76561197985590077/229520,11,229520,16,
76561197985590077/203160,11,203160,622,
76561197985590077/230150,11,230150,0,
76561197985590077/8870,11,8870,0,
76561197985590077/224500,11,224500,10,
76561197985590077/227080,11,227080,16,
76561197985590077/230050,11,230050,136,
76561197985590077/1500,11,1500,0,
76561197985590077/1510,11,1510,0,
76561197985590077/1520,11,1520,0,
76561197985590077/1530,11,1530,0,
76561197985590077/233450,11,233450,11,
76561197985590077/219190,11,219190,9,
76561197985590077/230700,11,230700,124,
76561197985590077/233470,11,233470,50,
76561197985590077/222660,11,222660,1,
76561197985590077/234900,11,234900,264,
76561197985590077/48240,11,48240,191,
76561197985590077/233550,11,233550,79,
76561197985590077/233720,11,233720,33,
76561197985590077/220900,11,220900,0,
76561197985590077/44350,11,44350,0,
76561197985590077/235250,11,235250,216,
76561197985590077/224760,11,224760,123,
76561197985590077/228300,11,228300,0,
76561197985590077/233230,11,233230,44,
76561197985590077/236730,11,236730,22,
76561197985590077/234650,11,234650,2025,
76561197985590077/233270,11,233270,0,
76561197985590077/220200,11,220200,0,
76561197985590077/65930,11,65930,0,
76561197985590077/238210,11,238210,30,
76561197985590077/222730,11,222730,271,
76561197985590077/210770,11,210770,0,
76561197985590077/222480,11,222480,0,
76561197985590077/233980,11,233980,0,
76561197985590077/236090,11,236090,149,
76561197985590077/206190,11,206190,0,
76561197985590077/231160,11,231160,1,
76561197985590077/72850,11,72850,11873,
76561197985590077/241600,11,241600,2672,
76561197985590077/35700,11,35700,0,
76561197985590077/35720,11,35720,0,
76561197985590077/236370,11,236370,0,
76561197985590077/242920,11,242920,4628,
76561197985590077/233250,11,233250,85,
76561197985590077/40400,11,40400,157,
76561197985590077/228960,11,228960,185,
76561197985590077/242110,11,242110,80,
76561197985590077/239800,11,239800,0,
76561197985590077/201420,11,201420,0,
76561197985590077/237530,11,237530,0,
76561197985590077/39140,11,39140,14,
76561197985590077/213850,11,213850,42,
76561197985590077/98200,11,98200,0,
76561197985590077/244710,11,244710,18,
76561197985590077/244850,11,244850,724,
76561197985590077/241320,11,241320,487,
76561197985590077/206420,11,206420,0,
76561197985590077/207140,11,207140,47,
76561197985590077/368730,11,368730,7,
76561197985590077/234390,11,234390,294,
76561197985590077/63910,11,63910,0,
76561197985590077/214770,11,214770,205,
76561197985590077/225080,11,225080,207,
76561197985590077/234080,11,234080,56,
76561197985590077/239030,11,239030,23,
76561197985590077/231040,11,231040,38,
76561197985590077/239070,11,239070,26,
76561197985590077/248310,11,248310,19,
76561197985590077/248390,11,248390,1145,
76561197985590077/248650,11,248650,0,
76561197985590077/248820,11,248820,334,
76561197985590077/239350,11,239350,17,
76561197985590077/47790,11,47790,0,
76561197985590077/47830,11,47830,0,
76561197985590077/238280,11,238280,786,
76561197985590077/249590,11,249590,11,
76561197985590077/249630,11,249630,0,
76561197985590077/249650,11,249650,0,
76561197985590077/225280,11,225280,0,
76561197985590077/250180,11,250180,24,
76561197985590077/250260,11,250260,7,
76561197985590077/250320,11,250320,1264,
76561197985590077/250520,11,250520,36,
76561197985590077/250580,11,250580,0,
76561197985590077/250700,11,250700,24,
76561197985590077/250760,11,250760,74,
76561197985590077/251150,11,251150,273,
76561197985590077/251370,11,251370,24,
76561197985590077/251730,11,251730,20,
76561197985590077/252010,11,252010,0,
76561197985590077/252250,11,252250,23,
76561197985590077/252410,11,252410,170,
76561197985590077/252630,11,252630,6,
76561197985590077/252670,11,252670,0,
76561197985590077/252950,11,252950,956,
76561197985590077/253030,11,253030,79,
76561197985590077/253150,11,253150,78,
76561197985590077/253290,11,253290,0,
76561197985590077/253350,11,253350,8,
76561197985590077/253630,11,253630,9,
76561197985590077/253690,11,253690,153,
76561197985590077/253790,11,253790,482,
76561197985590077/231310,11,231310,0,
76561197985590077/243450,11,243450,64,
76561197985590077/224460,11,224460,205,
76561197985590077/247240,11,247240,0,
76561197985590077/208610,11,208610,0,
76561197985590077/245170,11,245170,372,
76561197985590077/255340,11,255340,0,
76561197985590077/255370,11,255370,6,
76561197985590077/255390,11,255390,817,
76561197985590077/255500,11,255500,74,
76561197985590077/243000,11,243000,0,
76561197985590077/243040,11,243040,0,
76561197985590077/8850,11,8850,0,
76561197985590077/409720,11,409720,0,
76561197985590077/58520,11,58520,0,
76561197985590077/204560,11,204560,0,
76561197985590077/208730,11,208730,0,
76561197985590077/209730,11,209730,0,
76561197985590077/219780,11,219780,0,
76561197985590077/231140,11,231140,350,
76561197985590077/58610,11,58610,0,
76561197985590077/205650,11,205650,0,
76561197985590077/233130,11,233130,0,
76561197985590077/255520,11,255520,0,
76561197985590077/257850,11,257850,120,
76561197985590077/231720,11,231720,67,
76561197985590077/245390,11,245390,0,
76561197985590077/245470,11,245470,293,
76561197985590077/259530,11,259530,25,
76561197985590077/246090,11,246090,361,
76561197985590077/94400,11,94400,12,
76561197985590077/221910,11,221910,125,
76561197985590077/261030,11,261030,691,
76561197985590077/207750,11,207750,0,
76561197985590077/261110,11,261110,32,
76561197985590077/249130,11,249130,94,
76561197985590077/233700,11,233700,1713,
76561197985590077/261570,11,261570,0,
76561197985590077/262060,11,262060,556,
76561197985590077/262390,11,262390,36,
76561197985590077/262590,11,262590,8,
76561197985590077/263300,11,263300,0,
76561197985590077/263760,11,263760,1220,
76561197985590077/263980,11,263980,90,
76561197985590077/264060,11,264060,35,
76561197985590077/264140,11,264140,0,
76561197985590077/264200,11,264200,237,
76561197985590077/227300,11,227300,0,
76561197985590077/265930,11,265930,92,
76561197985590077/266130,11,266130,0,
76561197985590077/266210,11,266210,286,
76561197985590077/266490,11,266490,87,
76561197985590077/39150,11,39150,617,
76561197985590077/201040,11,201040,0,
76561197985590077/211820,11,211820,775,
76561197985590077/367540,11,367540,0,
76561197985590077/221100,11,221100,65,
76561197985590077/268220,11,268220,23,
76561197985590077/249050,11,249050,13,
76561197985590077/269210,11,269210,14,
76561197985590077/269650,11,269650,125,
76561197985590077/269770,11,269770,198,
76561197985590077/269890,11,269890,0,
76561197985590077/270210,11,270210,20,
76561197985590077/271240,11,271240,841,
76561197985590077/232790,11,232790,33,
76561197985590077/237990,11,237990,1727,
76561197985590077/274250,11,274250,3,
76561197985590077/274310,11,274310,458,
76561197985590077/222880,11,222880,0,
76561197985590077/237870,11,237870,0,
76561197985590077/275180,11,275180,1,
76561197985590077/277890,11,277890,0,
76561197985590077/278360,11,278360,12,
76561197985590077/239160,11,239160,168,
76561197985590077/280220,11,280220,2133,
76561197985590077/282440,11,282440,763,
76561197985590077/282900,11,282900,20,
76561197985590077/254700,11,254700,0,
76561197985590077/270450,11,270450,19,
76561197985590077/286320,11,286320,0,
76561197985590077/288160,11,288160,111,
76561197985590077/233290,11,233290,13,
76561197985590077/290770,11,290770,0,
76561197985590077/291410,11,291410,0,
76561197985590077/270550,11,270550,0,
76561197985590077/261510,11,261510,0,
76561197985590077/293260,11,293260,47,
76561197985590077/294140,11,294140,13,
76561197985590077/246900,11,246900,48,
76561197985590077/265210,11,265210,0,
76561197985590077/256290,11,256290,1,
76561197985590077/294860,11,294860,19,
76561197985590077/295790,11,295790,1097,
76561197985590077/296470,11,296470,0,
76561197985590077/296910,11,296910,7,
76561197985590077/297490,11,297490,0,
76561197985590077/289130,11,289130,15,
76561197985590077/298520,11,298520,0,
76561197985590077/298630,11,298630,841,
76561197985590077/238460,11,238460,0,
76561197985590077/237930,11,237930,71,
76561197985590077/300550,11,300550,0,
76561197985590077/305050,11,305050,0,
76561197985590077/306700,11,306700,11,
76561197985590077/310740,11,310740,9,
76561197985590077/240760,11,240760,0,
76561197985590077/259130,11,259130,0,
76561197985590077/404730,11,404730,796,
76561197985590077/9900,11,9900,0,
76561197985590077/311720,11,311720,66,
76561197985590077/312990,11,312990,20,
76561197985590077/247080,11,247080,0,
76561197985590077/316010,11,316010,772,
76561197985590077/316790,11,316790,175,
76561197985590077/317400,11,317400,95,
76561197985590077/318430,11,318430,2,
76561197985590077/65980,11,65980,574,
76561197985590077/294440,11,294440,9,
76561197985590077/343800,11,343800,0,
76561197985590077/343820,11,343820,0,
76561197985590077/320140,11,320140,13,
76561197985590077/238010,11,238010,0,
76561197985590077/322080,11,322080,7,
76561197985590077/233610,11,233610,0,
76561197985590077/322290,11,322290,8,
76561197985590077/258520,11,258520,0,
76561197985590077/400430,11,400430,68,
76561197985590077/322680,11,322680,0,
76561197985590077/220440,11,220440,11,
76561197985590077/323320,11,323320,0,
76561197985590077/242640,11,242640,116,
76561197985590077/214490,11,214490,94,
76561197985590077/221540,11,221540,0,
76561197985590077/275670,11,275670,10,
76561197985590077/246070,11,246070,0,
76561197985590077/15700,11,15700,0,
76561197985590077/330820,11,330820,12,
76561197985590077/330830,11,330830,792,
76561197985590077/331440,11,331440,178,
76561197985590077/730,11,730,19443,
76561197985590077/332200,11,332200,174,
76561197985590077/246110,11,246110,179,
76561197985590077/282070,11,282070,374,
76561197985590077/257510,11,257510,71,
76561197985590077/338190,11,338190,0,
76561197985590077/250900,11,250900,830,
76561197985590077/319630,11,319630,956,
76561197985590077/304240,11,304240,1,
76561197985590077/314660,11,314660,20,
76561197985590077/301910,11,301910,93,
76561197985590077/345820,11,345820,17,
76561197985590077/346010,11,346010,5,
76561197985590077/350070,11,350070,0,
76561197985590077/287290,11,287290,0,
76561197985590077/339280,11,339280,411,
76561197985590077/350780,11,350780,10,
76561197985590077/291650,11,291650,969,
76561197985590077/352520,11,352520,201,
76561197985590077/355530,11,355530,18,
76561197985590077/255710,11,255710,239,
76561197985590077/356570,11,356570,6,
76561197985590077/357070,11,357070,7,
76561197985590077/306130,11,306130,345,
76561197985590077/297130,11,297130,15,
76561197985590077/361630,11,361630,1,
76561197985590077/361700,11,361700,0,
76561197985590077/361710,11,361710,0,
76561197985590077/361720,11,361720,0,
76561197985590077/361730,11,361730,0,
76561197985590077/361740,11,361740,0,
76561197985590077/361750,11,361750,0,
76561197985590077/361760,11,361760,0,
76561197985590077/361770,11,361770,0,
76561197985590077/361780,11,361780,0,
76561197985590077/495460,11,495460,0,
76561197985590077/362180,11,362180,0,
76561197985590077/362190,11,362190,0,
76561197985590077/362200,11,362200,0,
76561197985590077/362210,11,362210,0,
76561197985590077/362220,11,362220,0,
76561197985590077/362230,11,362230,0,
76561197985590077/362240,11,362240,0,
76561197985590077/362250,11,362250,0,
76561197985590077/362260,11,362260,0,
76561197985590077/362270,11,362270,0,
76561197985590077/362280,11,362280,0,
76561197985590077/495470,11,495470,0,
76561197985590077/329460,11,329460,23,
76561197985590077/365660,11,365660,29,
76561197985590077/367670,11,367670,1,
76561197985590077/368370,11,368370,286,
76561197985590077/243970,11,243970,223,
76561197985590077/269670,11,269670,5,
76561197985590077/312530,11,312530,29,
76561197985590077/382050,11,382050,22,
76561197985590077/382490,11,382490,0,
76561197985590077/382920,11,382920,58,
76561197985590077/290340,11,290340,34,
76561197985590077/387290,11,387290,667,
76561197985590077/388210,11,388210,235,
76561197985590077/388880,11,388880,365,
76561197985590077/405540,11,405540,0,
76561197985590077/405900,11,405900,325,
